Software Version:	2.0.6470.17062
Unit SN:	AIO-M72-0210
Spectrometer SN:	5335
Date:	1/8/2018 11:54:58 AM
Data Line Index:	25
Spectral Points:	1941
Integration time (ms):	10000
Averages:	20
Delay (ms):	0
Sequence Number:	1
Processing:	dark subtract
Laser Power (mW):	300
Laser Current (mA):	753
Laser Diode Temp (C):	25
Laser Case Temp (C):	22.7
System Temp (C):	23.6
Spectrometer Temp (C):	20.7
CCD Temp (C):	-0.003
Secondary Temp (C):	20.006
Heatsink Temp (C):	18.895
CCDPCB Temp (C):	37.663
SecondaryPCB Temp (C):	25.024

Wavelength	RamanShift	Raw Counts	Dark Subtracted
880.8252	1379.7204	8603.55	6818.3
880.969	1381.5737	8855.9	6808.9
881.1128	1383.4262	8673.5	6796
881.2566	1385.2779	8620.25	6773.7
881.4003	1387.1289	8592.5	6773.2
881.5441	1388.9791	8535.15	6777.8
881.6879	1390.8286	8551.4	6780
881.8316	1392.6774	8513.3	6744.6
881.9753	1394.5254	8454.25	6730.75
882.1191	1396.3727	8729.1	6735.95
882.2628	1398.2192	8540.85	6728.25
882.4065	1400.0649	8502.85	6689.65
882.5501	1401.91	8667.5	6689.25
882.6938	1403.7542	8506.45	6682.85
882.8375	1405.5978	8512.5	6650.8
882.9811	1407.4405	8458.1	6634.95
883.1248	1409.2826	8442.4	6636.2
883.2684	1411.1239	8406.25	6604
883.412	1412.9644	8476.95	6582.85
883.5556	1414.8042	8457.7	6581.75
883.6992	1416.6432	8502.3	6603.65
883.8428	1418.4815	8524.25	6598.2
883.9863	1420.3191	8463.35	6570.6
884.1299	1422.1559	8400.05	6559.5
884.2734	1423.9919	8344.7	6560.15
884.417	1425.8272	8703.5	6543.85
884.5605	1427.6618	8490.55	6543.6
884.704	1429.4956	8367.2	6500.9
884.8475	1431.3286	8373.6	6515.8
884.991	1433.161	8488.35	6520.1
885.1345	1434.9925	8682.55	6506.1
885.2779	1436.8233	8456.15	6496.65
885.4214	1438.6534	8320.15	6471.05
885.5648	1440.4827	8282.2	6466.85
885.7082	1442.3113	8315.7	6455.45
885.8516	1444.1391	8264.15	6463.85
885.995	1445.9662	8292.3	6455.7
886.1384	1447.7925	8299.95	6468.55
886.2818	1449.6181	8256.4	6458.15
886.4252	1451.4429	8284.3	6448.45
886.5685	1453.267	8282.45	6470
886.7119	1455.0903	8234.95	6463.1
886.8552	1456.9129	8287.65	6455.95
886.9985	1458.7347	8317.2	6453.6
887.1418	1460.5558	8229.5	6442.65
887.2851	1462.3761	8227.9	6443.4
887.4284	1464.1957	8247.25	6480.15
887.5716	1466.0145	8281.2	6441.75
887.7149	1467.8326	8223.8	6451.6
887.8581	1469.6499	8224.85	6434.5
888.0013	1471.4665	8215.2	6437.25
888.1445	1473.2824	8260.2	6438.5
888.2877	1475.0974	8236.85	6446.8
888.4309	1476.9118	8267	6471.25
888.5741	1478.7254	8234.4	6458.35
888.7172	1480.5382	8261.5	6482.1
888.8604	1482.3503	8246.05	6506
889.0035	1484.1616	8252.6	6508.05
889.1466	1485.9722	8332.2	6519.7
889.2897	1487.782	8273.65	6496.7
889.4328	1489.5911	8379.55	6496.1
889.5759	1491.3995	8367	6538.1
889.719	1493.207	8317.55	6528
889.862	1495.0139	8494.05	6570.15
890.0051	1496.82	8452.25	6591.5
890.1481	1498.6253	8366.3	6564.6
890.2911	1500.4299	8359.95	6579.7
890.4341	1502.2337	8609.8	6607.7
890.5771	1504.0368	8639.05	6638.75
890.7201	1505.8391	8548	6650.5
890.863	1507.6407	8512.65	6690.15
891.006	1509.4415	8505.6	6711.5
891.1489	1511.2416	8505.1	6710.75
891.2918	1513.0409	8525.15	6691.25
891.4347	1514.8395	8557.35	6695.2
891.5776	1516.6373	8519.7	6695.55
891.7205	1518.4344	8536.55	6720.6
891.8633	1520.2308	8567.4	6740.55
892.0062	1522.0263	8506.95	6738
892.149	1523.8212	8506.65	6733.8
892.2918	1525.6152	8555.4	6758.4
892.4346	1527.4085	8472.1	6743.75
892.5774	1529.2011	8562.7	6751.55
892.7202	1530.9929	8545.85	6767.5
892.863	1532.784	8594.4	6787.9
893.0057	1534.5743	8678.2	6819.1
893.1484	1536.3639	8771.9	6849.7
893.2912	1538.1527	8787.35	6871.65
893.4339	1539.9408	8706.9	6860.6
893.5766	1541.7281	8684.25	6887.2
893.7192	1543.5146	8703.15	6935.05
893.8619	1545.3004	8781.2	6986.65
894.0045	1547.0855	8781	7027.35
894.1472	1548.8698	8901.75	7119.45
894.2898	1550.6534	9010.25	7211.75
894.4324	1552.4362	9143.4	7326.25
894.575	1554.2182	9306.9	7457.5
894.7176	1555.9995	9279.85	7498.7
894.8601	1557.7801	9197.85	7454.45
895.0027	1559.5599	9381	7402.95
895.1452	1561.3389	9205.45	7388.75
895.2877	1563.1172	9246.7	7411
895.4302	1564.8948	9176.2	7442.95
895.5727	1566.6715	9278.25	7507.85
895.7152	1568.4476	9289.85	7555.45
895.8576	1570.2229	9363.55	7633.95
896.0001	1571.9974	9474.45	7684.65
896.1425	1573.7712	9558.8	7773.9
896.2849	1575.5442	9619.15	7826.8
896.4273	1577.3165	9730.05	7934.45
896.5697	1579.088	9785.1	7979.5
896.712	1580.8588	9893.6	8078.4
896.8544	1582.6288	10010.9	8167.85
896.9967	1584.3981	10067.6	8267.3
897.139	1586.1666	10118.9	8331.85
897.2813	1587.9344	10211.05	8449.2
897.4236	1589.7014	10401	8561.2
897.5659	1591.4676	10429.95	8639.75
897.7081	1593.2332	10491.85	8726.15
897.8504	1594.9979	10604.15	8805.55
897.9926	1596.7619	10821.45	8927.35
898.1348	1598.5252	11138.2	9008.25
898.277	1600.2877	11095.35	9164.3
898.4192	1602.0494	11173.55	9271.85
898.5614	1603.8104	11235.6	9386.05
898.7035	1605.5707	11363.15	9533.05
898.8456	1607.3302	11451.25	9656
898.9878	1609.0889	11542.35	9772.2
899.1298	1610.8469	11659.9	9889.4
899.2719	1612.6041	11662.7	9934.9
899.414	1614.3606	11832.15	10089.95
899.5561	1616.1163	11972.9	10188.15
899.6981	1617.8713	12071.9	10296.6
899.8401	1619.6255	12141.95	10369.5
899.9821	1621.379	12257.6	10424.55
900.1241	1623.1317	12377.65	10536.95
900.2661	1624.8837	12421.4	10615.25
900.408	1626.6349	12500.15	10683.2
900.55	1628.3854	12515.8	10721.7
900.6919	1630.1351	12569.15	10803.1
900.8338	1631.884	12568.35	10820.05
900.9757	1633.6322	12634.55	10825.45
901.1176	1635.3797	12612.95	10849.65
901.2594	1637.1264	12667.35	10841.85
901.4012	1638.8723	12745.4	10867.1
901.5431	1640.6175	12636.8	10820.4
901.6849	1642.362	12697.25	10764.35
901.8267	1644.1057	12656.85	10734.65
901.9684	1645.8486	12611.9	10726.45
902.1102	1647.5908	12459	10670.6
902.2519	1649.3322	12342.95	10598.55
902.3937	1651.0729	12311.75	10559.3
902.5354	1652.8128	12222	10488.25
902.6771	1654.552	12170.4	10402.95
902.8187	1656.2904	12034.05	10265.55
902.9604	1658.0281	11954.55	10185.65
903.102	1659.765	11895.05	10101.15
903.2437	1661.5012	11798.25	9974.65
903.3853	1663.2366	11658.55	9871.6
903.5268	1664.9712	11605.95	9748
903.6684	1666.7051	11487.4	9619.35
903.81	1668.4383	11326.5	9454.5
903.9515	1670.1707	11166.05	9348.45
904.093	1671.9023	11008.3	9219.75
904.2345	1673.6332	10825.5	9078.6
904.376	1675.3634	10720.15	8966.65
904.5175	1677.0928	10697.75	8832.95
904.6589	1678.8214	10484.4	8688.95
904.8004	1680.5493	10320.35	8524.75
904.9418	1682.2764	10183.9	8373
905.0832	1684.0028	10237.55	8227.4
905.2246	1685.7284	10144.35	8108.55
905.3659	1687.4533	9845.45	7965.95
905.5073	1689.1774	9657.75	7817.85
905.6486	1690.9008	9486.3	7690.5
905.7899	1692.6234	9329.9	7536
905.9312	1694.3453	9237.85	7404.65
906.0725	1696.0664	9039.05	7265.55
906.2137	1697.7867	8978.8	7116.25
906.355	1699.5063	8780.35	6982.65
906.4962	1701.2252	8664	6856.9
906.6374	1702.9433	8506.35	6724.35
906.7786	1704.6606	8460.65	6624.75
906.9198	1706.3772	8271.9	6497.2
907.0609	1708.0931	8180.65	6376.3
907.202	1709.8082	8005.4	6263.4
907.3432	1711.5225	7905.95	6155.9
907.4843	1713.2361	7795.5	6045.15
907.6253	1714.9489	7771.65	5952.15
907.7664	1716.661	7680.15	5864.25
907.9074	1718.3723	7570.5	5744.8
908.0485	1720.0829	7512.65	5648.8
908.1895	1721.7927	7365.55	5552.55
908.3305	1723.5018	7246.75	5443.6
908.4714	1725.2101	7389.55	5375.3
908.6124	1726.9177	7174.8	5298.4
908.7533	1728.6245	7121.1	5227.45
908.8942	1730.3306	6970.75	5160.75
909.0351	1732.0359	6855.85	5094.5
909.176	1733.7404	6930.2	5019.85
909.3169	1735.4442	6809.8	4964.55
909.4577	1737.1473	6735.35	4920.8
909.5985	1738.8496	6630.95	4835.85
909.7393	1740.5511	6578.55	4782.65
909.8801	1742.2519	6559.15	4728.65
910.0209	1743.9519	6502.75	4679.35
910.1616	1745.6512	6406.05	4608.5
910.3023	1747.3498	6349.35	4571.55
910.443	1749.0476	6305.8	4502.8
910.5837	1750.7446	6234.3	4471.65
910.7244	1752.4409	6255.95	4440.05
910.8651	1754.1364	6197.45	4388.45
911.0057	1755.8312	6163.7	4350.85
911.1463	1757.5252	6115.7	4306.95
911.2869	1759.2185	6021.7	4256.05
911.4275	1760.911	5991.55	4243.45
911.568	1762.6028	6034.15	4200.4
911.7086	1764.2938	6022.45	4176.8
911.8491	1765.984	5949.15	4128.3
911.9896	1767.6736	5877.85	4097.5
912.1301	1769.3623	5869.6	4072.75
912.2705	1771.0503	5790.45	4023.3
912.411	1772.7376	5740.25	3998.65
912.5514	1774.4241	5767.75	3976.65
912.6918	1776.1098	5697.2	3955.95
912.8322	1777.7948	5716.5	3925.35
912.9725	1779.4791	5728.1	3887.5
913.1129	1781.1626	5677.65	3864
913.2532	1782.8453	5595.2	3839.8
913.3935	1784.5273	5617.1	3802.6
913.5338	1786.2086	5608.9	3792.4
913.6741	1787.8891	5564.4	3743.3
913.8143	1789.5688	5509.35	3729.4
913.9545	1791.2478	5571.05	3719.5
914.0947	1792.926	5426.8	3679.05
914.2349	1794.6035	5441.55	3675.5
914.3751	1796.2802	5395.45	3633.8
914.5153	1797.9562	5443.15	3619.7
914.6554	1799.6314	5316.1	3590.55
914.7955	1801.3059	5324.15	3583.75
914.9356	1802.9796	5359.85	3571.6
915.0756	1804.6526	5304.1	3555.75
915.2157	1806.3248	5296.5	3526.65
915.3557	1807.9963	5266	3503.35
915.4957	1809.667	5346.35	3523.95
915.6357	1811.337	5320.2	3493.65
915.7757	1813.0062	5220.75	3480.95
915.9156	1814.6747	5240.9	3479.15
916.0555	1816.3424	5190.05	3463.5
916.1955	1818.0094	5196	3450.25
916.3353	1819.6756	5196.2	3440.5
916.4752	1821.3411	5173.55	3429.8
916.6151	1823.0058	5279.1	3416.45
916.7549	1824.6697	5293.2	3399.15
916.8947	1826.3329	5182.35	3375.5
917.0345	1827.9954	5256.55	3369.35
917.1742	1829.6571	5131.55	3361.45
917.314	1831.3181	5093.9	3354.7
917.4537	1832.9783	5115.65	3346.3
917.5934	1834.6377	5131.6	3327.9
917.7331	1836.2964	5110.85	3323.5
917.8727	1837.9544	5080.25	3309.45
918.0124	1839.6116	5063.2	3295.8
918.152	1841.2681	5054.6	3293.9
918.2916	1842.9238	5074.05	3281.45
918.4312	1844.5787	5039	3262.75
918.5707	1846.2329	5036	3238.55
918.7103	1847.8864	5270.65	3256.15
918.8498	1849.5391	5108.5	3241.55
918.9893	1851.191	4987.95	3236.75
919.1287	1852.8422	4995.95	3240.9
919.2682	1854.4927	4994.25	3231.3
919.4076	1856.1424	4928.8	3195.4
919.547	1857.7913	4934.95	3216
919.6864	1859.4395	4983.1	3207.55
919.8258	1861.087	4935.45	3194
919.9651	1862.7337	5026.25	3204.55
920.1044	1864.3796	5003.15	3184.1
920.2437	1866.0248	5013	3182
920.383	1867.6693	5021.55	3163.3
920.5223	1869.313	4984.75	3157.05
920.6615	1870.9559	5078.5	3171.1
920.8007	1872.5981	4967.85	3151.7
920.9399	1874.2396	4883.7	3153.85
921.0791	1875.8803	4931.05	3151.4
921.2183	1877.5202	4867.65	3130.05
921.3574	1879.1594	4968.55	3157.7
921.4965	1880.7979	4934.3	3138.8
921.6356	1882.4356	5376.85	3137.85
921.7747	1884.0726	5108.9	3121.4
921.9137	1885.7088	4935.1	3099.7
922.0527	1887.3442	4906.7	3098.6
922.1917	1888.9789	4896.75	3084.4
922.3307	1890.6129	4875.9	3108
922.4697	1892.2461	4909.8	3093.8
922.6086	1893.8786	4906.8	3112.05
922.7475	1895.5103	5283.2	3105.2
922.8864	1897.1412	5036.3	3080.8
923.0253	1898.7714	4910.75	3077.25
923.1641	1900.4009	4887.8	3086.75
923.3029	1902.0296	4924.6	3083.2
923.4417	1903.6576	4856.85	3080.95
923.5805	1905.2848	4849.45	3079.75
923.7193	1906.9113	4833.8	3070.15
923.858	1908.537	4818.1	3082.05
923.9967	1910.162	4886.3	3074.6
924.1354	1911.7862	4880.25	3092.05
924.2741	1913.4097	4903.65	3081
924.4127	1915.0324	4831.15	3088.3
924.5514	1916.6544	4876.55	3098.5
924.69	1918.2756	4989.15	3093.35
924.8286	1919.8961	4946.2	3084.2
924.9671	1921.5158	4955.35	3082.65
925.1057	1923.1348	4901.95	3095
925.2442	1924.7531	4926.25	3099.4
925.3827	1926.3705	4912.05	3081.25
925.5211	1927.9873	4918.3	3097.45
925.6596	1929.6033	4852.95	3091.25
925.798	1931.2185	4852.45	3107.1
925.9364	1932.833	4913.7	3099.5
926.0748	1934.4468	4847.1	3082.8
926.2131	1936.0598	4804.5	3088.55
926.3515	1937.672	4900.15	3106.2
926.4898	1939.2836	4887.1	3109.05
926.628	1940.8943	4873.9	3100.4
926.7663	1942.5043	4893.3	3103.35
926.9045	1944.1136	4973.9	3108.1
927.0428	1945.7221	4968.7	3118.2
927.181	1947.3299	4917.35	3123.5
927.3191	1948.9369	4871.5	3123.25
927.4573	1950.5432	4905.75	3129.7
927.5954	1952.1487	4855.05	3133.1
927.7335	1953.7535	4868.2	3150.85
927.8716	1955.3575	4908.7	3161.35
928.0096	1956.9608	4963.3	3140.5
928.1477	1958.5634	4951.5	3151.15
928.2857	1960.1652	5018.05	3156.35
928.4237	1961.7662	4936.05	3166.05
928.5616	1963.3665	4924.2	3166.6
928.6996	1964.9661	4936.65	3155.15
928.8375	1966.5649	4964	3160.35
928.9754	1968.163	5020.9	3188.55
929.1132	1969.7603	4947.7	3188.55
929.2511	1971.3569	4960.85	3180.35
929.3889	1972.9527	4974.55	3191.85
929.5267	1974.5478	4971.65	3191.35
929.6645	1976.1421	5003.05	3199.9
929.8022	1977.7357	5041.05	3203.45
929.94	1979.3285	5090.9	3195.5
930.0777	1980.9206	5213.9	3217.6
930.2153	1982.512	5176.4	3201.85
930.353	1984.1026	5090.85	3202.4
930.4906	1985.6925	5077.95	3201.65
930.6282	1987.2816	4989.2	3228.1
930.7658	1988.8699	5001.15	3233.2
930.9034	1990.4576	5026.1	3242.9
931.0409	1992.0445	5173.45	3269.5
931.1784	1993.6306	5047.25	3258.35
931.3159	1995.216	5064.55	3278.9
931.4534	1996.8006	5073.45	3270.95
931.5908	1998.3845	5067.35	3282.7
931.7282	1999.9677	5268.55	3295.6
931.8656	2001.5501	5165.5	3284
932.003	2003.1318	5049.55	3280.8
932.1403	2004.7127	5119.75	3316.6
932.2777	2006.2928	5125.25	3305.9
932.415	2007.8723	5355.15	3326.05
932.5522	2009.451	5128.3	3307.95
932.6895	2011.0289	5090.2	3337.4
932.8267	2012.6061	5169.35	3339.65
932.9639	2014.1826	5183	3346.15
933.1011	2015.7583	5172.1	3339.25
933.2382	2017.3332	5237.45	3339.1
933.3753	2018.9075	5485.45	3344.75
933.5124	2020.4809	5288.1	3344.9
933.6495	2022.0537	5178.75	3348.2
933.7866	2023.6257	5178.15	3363.25
933.9236	2025.1969	5135.4	3362.8
934.0606	2026.7674	5105.6	3366.7
934.1976	2028.3372	5201.3	3399
934.3345	2029.9062	5094.15	3375.15
934.4714	2031.4745	5261.65	3392.8
934.6084	2033.042	5206	3398.9
934.7452	2034.6088	5255.1	3409.4
934.8821	2036.1748	5559.9	3408.1
935.0189	2037.7401	5323.95	3416.6
935.1557	2039.3047	5281.7	3409.15
935.2925	2040.8685	5162.65	3406.2
935.4292	2042.4316	5151.5	3404.85
935.566	2043.9939	5220.8	3418.15
935.7027	2045.5555	5188.9	3422
935.8394	2047.1163	5207.35	3438.75
935.976	2048.6764	5271.15	3433.25
936.1126	2050.2358	5445.8	3426.25
936.2492	2051.7944	5315.85	3443.45
936.3858	2053.3523	5247.45	3435.05
936.5224	2054.9094	5249.15	3436
936.6589	2056.4658	5340.9	3450.35
936.7954	2058.0214	5277.9	3436.9
936.9319	2059.5763	5319.3	3434.85
937.0683	2061.1305	5234.85	3462.2
937.2047	2062.6839	5256.95	3454
937.3411	2064.2366	5252.2	3478.55
937.4775	2065.7886	5190.05	3466.65
937.6139	2067.3398	5223.55	3467.5
937.7502	2068.8902	5217.6	3462.5
937.8865	2070.4399	5195.8	3464.55
938.0228	2071.9889	5232.1	3465.5
938.159	2073.5371	5257.25	3468.75
938.2952	2075.0846	5219.75	3468.65
938.4314	2076.6314	5203.5	3458.5
938.5676	2078.1774	5424.95	3469.95
938.7037	2079.7227	5316.75	3473
938.8399	2081.2672	5232.8	3483.05
938.976	2082.811	5244.65	3500.85
939.112	2084.354	5240.3	3503
939.2481	2085.8963	5294.65	3502.05
939.3841	2087.4379	5316	3500.7
939.5201	2088.9787	5322.75	3492.1
939.656	2090.5188	5323.15	3509.15
939.792	2092.0582	5337.35	3516.45
939.9279	2093.5968	5359.2	3493.65
940.0638	2095.1346	5306.5	3500
940.1996	2096.6718	5338.7	3502.55
940.3354	2098.2082	5269.95	3481.45
940.4713	2099.7438	5309.3	3495.45
940.607	2101.2787	5297.45	3492.1
940.7428	2102.8129	5326.25	3486.2
940.8785	2104.3463	5282.25	3485.75
941.0142	2105.879	5231.75	3474.3
941.1499	2107.411	5213.65	3484.1
941.2855	2108.9422	5230.6	3473.15
941.4212	2110.4726	5248.3	3475.4
941.5568	2112.0024	5319.05	3472.1
941.6923	2113.5314	5262.55	3454.75
941.8279	2115.0596	5240.55	3468.6
941.9634	2116.5871	5213.6	3443.25
942.0989	2118.1139	5199.35	3446.05
942.2343	2119.64	5167.35	3454.55
942.3698	2121.1653	5138.4	3435
942.5052	2122.6898	5178	3428.15
942.6406	2124.2137	5270.15	3420.8
942.7759	2125.7368	5195.6	3402.1
942.9113	2127.2591	5198.95	3403.55
943.0466	2128.7807	5212.8	3397.25
943.1818	2130.3016	5193.65	3391.3
943.3171	2131.8217	5181.45	3366.75
943.4523	2133.3411	5179.95	3362.85
943.5875	2134.8598	5085	3330.15
943.7227	2136.3777	5054.5	3334.35
943.8578	2137.8949	5125.4	3331.1
943.9929	2139.4114	5090	3301.75
944.128	2140.9271	5090.9	3321.05
944.2631	2142.4421	5138.4	3299.45
944.3981	2143.9563	5112.9	3282.15
944.5331	2145.4698	5455.45	3278.25
944.6681	2146.9826	5264.8	3282.3
944.8031	2148.4946	5150.45	3271.65
944.938	2150.0059	5079.85	3262.2
945.0729	2151.5165	5042.6	3269.95
945.2078	2153.0263	5028.9	3260.05
945.3426	2154.5354	5017.8	3256.15
945.4774	2156.0437	5021.1	3241.65
945.6122	2157.5513	5019.45	3214.4
945.747	2159.0582	4996.5	3195.7
945.8817	2160.5644	4972.5	3188.3
946.0164	2162.0698	4951.7	3176.95
946.1511	2163.5745	4937.1	3159.35
946.2857	2165.0784	4999.95	3132.7
946.4204	2166.5816	4921.95	3139.3
946.555	2168.0841	4929.8	3099.95
946.6895	2169.5858	4840.15	3106.85
946.8241	2171.0868	4903.45	3102.65
946.9586	2172.587	4884.15	3082.55
947.0931	2174.0866	4928.6	3071.4
947.2275	2175.5854	4832.85	3054.2
947.362	2177.0834	4806.25	3046.3
947.4964	2178.5807	4845.1	3045.5
947.6307	2180.0773	4798.15	3015.15
947.7651	2181.5732	4793.45	2987.55
947.8994	2183.0683	4918.3	2978.6
948.0337	2184.5627	4835.65	2963.3
948.168	2186.0564	4749.9	2949.95
948.3022	2187.5493	4824.25	2960.2
948.4364	2189.0415	4861.25	2957.8
948.5706	2190.5329	4726.35	2923.15
948.7047	2192.0236	4691.1	2911.1
948.8389	2193.5136	4689.75	2901.8
948.973	2195.0029	4631.9	2894.7
949.107	2196.4914	4676.9	2872.15
949.2411	2197.9792	4630.4	2855.3
949.3751	2199.4662	4616.45	2829.35
949.5091	2200.9525	4629.55	2810.1
949.643	2202.4381	4584.5	2801.95
949.7769	2203.923	4504.95	2795.2
949.9108	2205.4071	4620.2	2780.95
950.0447	2206.8905	4709.1	2765.35
950.1785	2208.3731	4585.3	2767.85
950.3124	2209.8551	4497.25	2748.95
950.4461	2211.3363	4447.85	2731.35
950.5799	2212.8167	4433.65	2722.45
950.7136	2214.2964	4490.35	2709.45
950.8473	2215.7754	4454.6	2681.3
950.981	2217.2537	4476.3	2680.25
951.1146	2218.7312	4524.5	2682
951.2482	2220.208	4460.35	2651.55
951.3818	2221.6841	4414.45	2627.8
951.5154	2223.1595	4383.75	2610.75
951.6489	2224.6341	4364.95	2620.5
951.7824	2226.1079	4343.05	2597.45
951.9159	2227.5811	4292.85	2581.9
952.0493	2229.0535	4332.4	2589.1
952.1827	2230.5252	4423.7	2567.1
952.3161	2231.9961	4331.1	2538.05
952.4495	2233.4664	4332.05	2538.05
952.5828	2234.9359	4299.2	2514.4
952.7161	2236.4046	4273.85	2503.5
952.8494	2237.8727	4267.2	2484.6
952.9826	2239.34	4301.85	2499.25
953.1158	2240.8065	4209.25	2468.5
953.249	2242.2724	4207.35	2458.55
953.3821	2243.7375	4181.4	2443.1
953.5153	2245.2019	4142.9	2438.4
953.6484	2246.6655	4151.65	2414
953.7814	2248.1285	4140.25	2403.95
953.9145	2249.5907	4759.9	2431.4
954.0475	2251.0521	4298.9	2371.85
954.1804	2252.5129	4202.05	2372.25
954.3134	2253.9729	4177.05	2362.95
954.4463	2255.4322	4192.75	2353.25
954.5792	2256.8907	4151.45	2338.15
954.712	2258.3485	4094.35	2317.25
954.8449	2259.8056	4077.05	2317.6
954.9777	2261.262	4386.15	2314.75
955.1104	2262.7176	4132.1	2292.2
955.2432	2264.1725	4157.95	2285.85
955.3759	2265.6267	4036.8	2254.4
955.5086	2267.0802	4013.95	2250.45
955.6412	2268.5329	4104.55	2249.9
955.7739	2269.9849	4002.75	2237.3
955.9064	2271.4362	4263.55	2214.8
956.039	2272.8867	4104.25	2212.25
956.1715	2274.3366	4006.55	2212.5
956.304	2275.7856	3968.25	2206.7
956.4365	2277.234	4000.05	2205.4
956.569	2278.6817	3936.25	2194.5
956.7014	2280.1286	3952.4	2178
956.8338	2281.5747	3983.4	2177.05
956.9661	2283.0202	3925.05	2150
957.0984	2284.4649	3986.3	2147.65
957.2307	2285.9089	3920.3	2134.05
957.363	2287.3522	4035.65	2132.3
957.4952	2288.7948	3934.6	2106.85
957.6274	2290.2366	3881.95	2100.95
957.7596	2291.6777	3861.95	2099.9
957.8918	2293.1181	3839.95	2095.4
958.0239	2294.5577	4585.35	2096.8
958.156	2295.9967	4070.4	2075.95
958.288	2297.4349	3887.95	2065
958.42	2298.8723	3818.45	2038.75
958.552	2300.3091	3963	2050.3
958.684	2301.7451	3807.65	2033.45
958.8159	2303.1804	3818.35	2021.75
958.9478	2304.615	4013.55	2034.45
959.0797	2306.0488	3863.35	2005.55
959.2115	2307.482	3754.2	1984.95
959.3434	2308.9144	3750.25	2014.15
959.4751	2310.3461	3773.1	1974.5
959.6069	2311.777	3776	1980.6
959.7386	2313.2072	3726.85	1986.9
959.8703	2314.6367	3668.25	1969.1
960.002	2316.0655	3712.6	1963.5
960.1336	2317.4936	3754.35	1963.2
960.2652	2318.9209	3766.25	1965.65
960.3967	2320.3475	3791	1959.9
960.5283	2321.7734	3817.1	1986.4
960.6598	2323.1986	3855.65	2034.35
960.7913	2324.623	3942.85	2085.15
960.9227	2326.0468	4038.15	2171.9
961.0541	2327.4698	4157.5	2296.85
961.1855	2328.892	4186.55	2353.65
961.3169	2330.3136	4166.25	2337.2
961.4482	2331.7344	3957.95	2193.7
961.5795	2333.1545	3858.2	2048.1
961.7107	2334.5739	3755.5	1965.1
961.842	2335.9926	3670.25	1912.9
961.9732	2337.4105	3667.3	1880.2
962.1043	2338.8278	3724.55	1856.1
962.2355	2340.2443	3695.55	1851.95
962.3666	2341.66	3697.1	1844.75
962.4976	2343.0751	3714.05	1831.1
962.6287	2344.4894	3619	1815.6
962.7597	2345.903	3599.3	1807.7
962.8907	2347.3159	4069.6	1805.15
963.0216	2348.7281	3776.4	1790.3
963.1525	2350.1396	3914.85	1785.35
963.2834	2351.5503	3807.75	1772.95
963.4143	2352.9603	3754.2	1761.45
963.5451	2354.3696	3812.1	1770.05
963.6759	2355.7782	3863.5	1747.45
963.8067	2357.186	4011.8	1750.55
963.9374	2358.5932	4750.85	1723.45
964.0681	2359.9996	4176.9	1735.15
964.1988	2361.4053	4074.05	1734.15
964.3294	2362.8103	3971.65	1719.15
964.46	2364.2145	3974.2	1736
964.5906	2365.618	3704.7	1714.6
964.7211	2367.0209	3698.5	1702.85
964.8516	2368.423	3609.1	1704.65
964.9821	2369.8243	3590.4	1708.8
965.1125	2371.225	3513.5	1698.3
965.2429	2372.6249	3516.9	1688.6
965.3733	2374.0242	3618.9	1701.7
965.5037	2375.4227	3805	1701.45
965.634	2376.8205	3576.15	1684.75
965.7643	2378.2175	3665.15	1683.05
965.8945	2379.6139	3485.95	1669.6
966.0248	2381.0095	3416.35	1660.75
966.155	2382.4044	3459.5	1664.9
966.2851	2383.7986	3362.95	1631.15
966.4152	2385.1921	3417.65	1631.9
966.5453	2386.5849	3417.95	1629.15
966.6754	2387.9769	3453.25	1620.65
966.8054	2389.3682	3447.3	1635.3
966.9354	2390.7589	3418.45	1620.4
967.0654	2392.1488	3454.2	1620.45
967.1953	2393.5379	3367.7	1625.3
967.3252	2394.9264	3344.15	1612.65
967.4551	2396.3142	3346.75	1597.7
967.585	2397.7012	3411.35	1595.25
967.7148	2399.0875	3367.6	1582.95
967.8445	2400.4731	3342	1592
967.9743	2401.858	3421.55	1578.25
968.104	2403.2422	3374.2	1565.45
968.2337	2404.6256	3334.95	1562.6
968.3633	2406.0083	3435.8	1567.55
968.4929	2407.3904	3317.75	1545.45
968.6225	2408.7717	3395.7	1546.35
968.7521	2410.1523	3289.35	1548.6
968.8816	2411.5321	3285.35	1536.25
969.0111	2412.9113	3520.65	1531.5
969.1405	2414.2898	3323.35	1512.15
969.2699	2415.6675	3653.45	1517.75
969.3993	2417.0445	3386.8	1517.9
969.5287	2418.4208	3329.75	1506.15
969.658	2419.7964	3353.9	1502.2
969.7873	2421.1713	3282.8	1486.7
969.9165	2422.5455	3409.85	1492.9
970.0458	2423.9189	3319.9	1484.95
970.1749	2425.2916	3203.55	1483.4
970.3041	2426.6637	3230.25	1477.55
970.4332	2428.035	3225.9	1487.6
970.5623	2429.4056	3223.15	1473.7
970.6914	2430.7755	3660	1494.95
970.8204	2432.1446	3368.05	1458.55
970.9494	2433.5131	3306.15	1466.6
971.0784	2434.8808	3288.55	1467.05
971.2073	2436.2479	3263.8	1436.35
971.3362	2437.6142	3292.9	1451.25
971.465	2438.9798	3215.1	1451.1
971.5939	2440.3447	3182.75	1448.85
971.7227	2441.7089	3235.1	1448.1
971.8514	2443.0724	3251.9	1429.1
